L,N,k,instance_idx,n_colors,n_quartets,rng_seed,syk_generator_model,quartet_sampling_model,coupling_model,parent_coloring_model,numpy_version,networkx_version,quartets_sha256,coloring_sha256
18,324,2.0,1,28,1277,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,0ec55ffccabd36f59dabe5c34c9201ac9b0c3890fbc397a966102e03383317e5,972b9ad05f5369367c03f8bb5d335bb121a079555c415e67483f1df691ab7cd3
18,324,2.0,2,29,1300,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,dfea2d5750624fcbdade5bd6be0be9280be1d9dc2a530bc10ca8f57eaff32fa8,74a88bf56700ab063a660e787c11d73d0a3ffcdd2ed3a02708fa179b7618a555
18,324,2.0,3,29,1287,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,578b8f4dfef3967beaf9c1accf93b8409c78547735b76ae49b759ccb041bf2ab,29c07045b0952fb1512d1345dcad83d28c342deed2e47a2af2a9d7ec81f33dde
18,324,2.0,4,31,1367,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,0d5d1c4ba474334a7f67e9ce0cff48db7a8632041ec378c6186fedf01ca3777a,85267dfbedbeac0e40e5670cbfb5c8ee1f0dee59aec1062885f02903df8efa4a
18,324,2.0,5,28,1272,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,b9ee20c936b0c3bc0c0a115feb9ba3b827cceaa44675d7a4254bc5b732b928bb,853658e19b8d76034bdae82b157a159d9a812fa2849ac2e6842ea28fde7b7253
18,324,2.0,6,31,1325,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,490b65656896cdfa67d7c7403e36ad169ae5b750b324b5ffd60e6a0c9c0d4a6b,06b6f1abc3ec077ebe1405fe0c789ae4aa45d331eff54774b88ad75a9a5bebba
18,324,2.0,7,29,1293,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,44e12d17a595eb67d7e7d4a02d24bf752e96661b8fe8636fe78c65c10c4090b2,e8cf414951b6a3eecfeec177cd65621188353df8e1d1144e5f078ef7f3c94565
18,324,2.0,8,28,1256,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,c9a882cb14ef6b73a806cb95fa494c8bc6bd8542f82580da2f7192b378ecb29e,1edb7ef760d1579935e4d9f77f42f006818b82e09981596b9744ee45fd2f5203
18,324,2.0,9,28,1317,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,5f4485217b98ab26d278126582398216d5f04cb2ddd5b83470390e1bf751804c,58a706e249f56b1c65a143d7a902fd06440c3919c0a43e8a521394d802495011
18,324,3.0,0,42,1999,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,121c5edd01b670d69938e0b778b643281a77e6571c1c69f96271c18baaf98154,6a8d2dd10e82215f9b7ddfe21301b27c4ee28d4921ea929209c138b5369deaf7
18,324,3.0,1,39,1920,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,27623c84b259ba583d7d1e62e38217a0960dfd1821b7ef41e515573ff9797f31,6f6d203db2b0fa8128f3fff315cfa8ec32397a5fe34b92d455e468c56ff6ceb2
18,324,3.0,2,40,1949,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,9b86024243b01b629367a784134569623ba015cafdb6d68ddbb953c1428d9d66,99b2dec9ce8fa39c49e322662210f4f3ad501c1268e3b04efa9cc112c512fa3e
18,324,3.0,3,40,1933,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,bba325bd5fcbd109a3735193d29bf6fa229995a4c22d1e1fc8e250038c9ad260,184e8c6b61e12fa628085388332d32c31f17c2f08e86efacee4d99ca18bbceba
18,324,3.0,4,44,2029,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,edff2430cc99c4363f3e7017ff0b7c9715824af3ea6afb0765ade30258e8f5ea,a57dcde38173b68328e1f4711832e7ce5f1b0d5899946df60b40a87c1a5ad0c8
18,324,3.0,5,39,1982,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,dccb09d05e92e56614613ea417a630bda36dea21079c22278dc12641dae2a562,59acb1a0aab290ac7d08d579d528dc01803ebac747145c07703f267f7ca83a34
18,324,3.0,6,41,1980,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,e674c41b58234366ffa143aafe79b837a143da0976d9c7378e1d414bd865ca51,ce506e3d98f4e985b3e9cbda2ee2a75018ea36d959c68e26615d367ab0081511
18,324,3.0,7,40,1939,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,c2603ef8283065fd283699a7bc76d275bf7d4c219ead8290f78d7e83985335ff,8f958c3ca7b515d0e5c7db2e896dacd1b8497b55506aa1ef6c57108f0ebb0eba
18,324,3.0,8,39,1894,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,ce1ac7d9670ffced94851afb20e7e8a44a75e58c65fb1f059c478c5571191083,c01299527b10ff779bb187087ffab5d78f960944bed529896bcede5ceab34232
18,324,3.0,9,41,1966,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,71e9300089bfbc45803db6938dab2e02f41fe3fd692c5260d7ed1f596bc78834,e7df2ad7a8778f2fa19824e180f748fbeefc15e9f7f7cb2f57784612a350f29c
19,361,0.5,0,11,386,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,721eeddd8cba31d26131df4bc7a9f845f1d5d1871fed67e716f50e98d5850af9,3f10984ce07e643eee20935ef8e3d0cd63ad38f7a80af1025910970a15e18b3b
19,361,0.5,1,10,354,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,9b32c8e0e47e2c4391126b8b481007a81cad2fe2b4c4e60ef125f85fa05b0f38,a3206b086887776bcba15b8c50bdca0251a4e91874e3fe11528d9ba28aabc3ab
19,361,0.5,2,10,364,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,3b60fc541cef3acb0b8e2a73dad4676d074e27f66ff2ff11837b58461b9147b7,030e4826b71b2d1067fff826bf5a1395028ddfaaebbffecef14f21159f544a82
19,361,0.5,3,12,357,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,4949c513dc0293dfa8658df40b140d5d9a83299ae1f09d895b2602a29cc7f3a6,345c03c31d11d7b884cfa62baea020f9bbcf2f828b438d26c412cbbce6b71579
19,361,0.5,4,13,317,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,1837c1d57e9243503928b9da8b27fa5fd3eff3750342013036946529db364c16,5e458de4adfe8dad008346b8454d7f4b617c8285c40e3311d2aa89865c498bcd
19,361,0.5,5,11,379,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,42a5ae9081723eb74edb5c483ed9f617ae4e5c50e7851359a77ca3f0ed278570,f001f65d381fc816a6a6c6b65f133d709b7c8fcbf506720cca5480dbc56c5c9c
19,361,0.5,6,12,378,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,871ef1268fbaaba5fc9c75c69166b54abd271390af67f8bba2b76cab1ff1fe8a,39650123cac489442132574093639fee61f99eb3098b7e5ed9ef41c320e3ce8a
19,361,0.5,7,10,362,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,2778440ead100a5e01ae587605f30a4bd6c77dc9c23bd46dbf93ffe5b017f9ef,3e77bcd4b1ea54e912c2580cdf697a8c786c5ed0bb56d51dcac8904e3e256bc6
19,361,0.5,8,10,342,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,6780956d2934a222e68a633ac436fa5bb7d1e64bf431f463d372a50ad57542ac,cdaa5201f8a4c1f4b156c222f68fc28ecd30639e2ecc4e1b350056d0f0431056
19,361,0.5,9,11,380,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,caec5ba13d8a58ea9531928d17ee9be016a4726ad8127d310660931f57d2937d,25dae991277ab1d1b3d61e290d6af7a601adc5fc2e64541a686981442f019166
19,361,1.0,0,17,756,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,ad17fedbe7d1f1ab3532ddbfdf33af79143bac524388d49066c69061589f9074,4f8283f7d7bd31dc30c4f16a5a8f2d49f834eb9e777934e6e444c8575d4357b2
19,361,1.0,1,16,709,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,6ee866d27f57b26816a47c68be02646bf62cca9dcfef6a19e3e9ad55be75606e,1230fb06b260672df7f8c779291b3115cdcfc28ac6ae6a65a5f64e46be991cf7
19,361,1.0,2,16,726,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,4454d50817113a0880429be6ca1c16ed0869a34e6f858dcad8c4ef5b63e90f76,f28d5b6114511fa50150c608743a37e7a9945451393bbc46747ede5c60fd8f78
19,361,1.0,3,21,716,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,bdc267076f3e091dc2c7efae6f5410110d06fbb137ff8529a418814994c73655,8e6e2a9649970e73bdb7a4568e088fb2406c21397b6124b0e33236b488cd884c
19,361,1.0,4,18,776,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,797bf2cd4fb8d4ba75e14bbdf592375f0984af87a322d17227641f30aea09019,6cece755a1198649297c9bd92de4aef57ca0dafdf938912b08a8f704a4192ce4
19,361,1.0,5,18,746,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,35b70241ed3cee82a8ce69fdb711d26693936c71ebd8ea1cd6be902b87b33ab8,c48b30a8d48f2859e4c3588543e6f00c980676ae4b84d8f60b645a0340f8a50e
19,361,1.0,6,19,744,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,d78b4d406f8b03b5d8b96f9dd56b6952583b9945ba7fb52eda40ae0f6c9004c5,95c1476df0c6b98f341b61a137580a127285fc09a542079d8e7e21b6c7397a37
19,361,1.0,7,16,721,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,0783f79304812e778eacff0f77f3d7af735164a5b14a715829b3573d0e6b3596,75aef407e0a6112f8353f58de20872b23a5c6f4246c5228d2a3e671c48df21b4
19,361,1.0,8,16,693,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,724d376f65c2e8244b1d029a9b8d92dcf98677b6e1947ccd10d2174385b90400,eeb7c1e5ed3ac11e2d7e01210228e1a667439d0a3d404bb2786b51dca4f30e27
19,361,1.0,9,18,742,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,ae034da86dbbae97a07ed705a7666bdd8661e5fd828f07b1685bd1ffcb4b31e7,d90c9ea51047cbf25ca632fab3d907ede10fcf16ca5a27355e6441ccd028e829
19,361,2.0,0,32,1491,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,641f2c61df077450e18c8044e124d94da46771fd013ff86cfc475d3f4b175aaf,8bb359985423cf10e3df03e7d9af85f2f3d61e4e5b2fcc237d2628f38d5794de
19,361,2.0,1,34,1424,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,e9d9043719a90e0bacc02761e464d09301fa432fc297bbefdc73b550e607b047,a01e5a7013484794d8706a9c42321c8bcf73b8f6e73efda3fb29bdd3b093fe40
19,361,2.0,2,30,1449,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,4325009ff9b557fcac61fada84404bb994bec8b87402cc251df1f9f4e93ddfa6,c46f80e11a3b1fea16bb9ddea39e60e86aff392547b1939c12d082ccecd47b06
19,361,2.0,3,28,1435,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,6841a71a1c260698fb1efa0fc7784362b43144e713c6074833587db8f83c7970,e8961a20ff0f066736852504a14c5a573467f83b2117f6e064ef3e9d1b2e3b5b
19,361,2.0,4,32,1518,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,ab657aa1defaa73adc328c295e4a5c7c8cf8c0a7d02cb6e35807e767ee260326,d188823b63e529bf2da15143ff0ceb6cd20bb794defaff1f563268a01faf2870
19,361,2.0,5,28,1418,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,1b2c4d9131e33fe53b04344e4094176de423e304d23d4c8ea926808f6021b832,c9206497fa5a12ff7fe19b9ac9704382b3ff986bfc993e4e8afce3699e872628
19,361,2.0,6,29,1475,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,13d2514c0f49be56c40264d56505f11b1e011f4f21c4e1495eefd45628bfb0d8,b9c8df0cc220c7fcee8ccc7123d8105bd0ffe01538a28ac8fdd4ee93f810064f
19,361,2.0,7,29,1441,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,8314d7e9da869c55f6e7a9913b005771189c5ea95b090d5deb2a2c771415f2c1,7a6eaf8f28f7c6cce71a6469d5dacbaf9af09ef212c71208378b3c1129070741
19,361,2.0,8,28,1402,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,2e0082871271e94f05d14b0e727f6ef1261c51df7e68963bfe8fc9e14ecaab2f,b5ec799a21d28347a3d54eebc54679ee2f059f98f77cf4b835562741a612647e
19,361,2.0,9,30,1465,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,dda33f77ef669586e8a06b2873feff721cd85770cf6240ea8e1e6689fd3da893,c89e89e32162180af992cfcaacbede9ef04d61b689ba47d1797849b91fef032f
19,361,3.0,0,43,2224,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,5311b0c0f84706058f8da4d74fe615d540ac422066187e27acb25f7c25c06400,24a5315b7873e80e989f1a4b362f68f63d9e3f0b233578c5cefd1504e4b7f0fd
19,361,3.0,1,39,2141,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,c8e3e501f3fd28857bcff01ad8ca78d408d45be2f8077139590881fecadf1ba3,a4f0ef704f3d6898ff60899364eca9b829200431656bc1a985492c5ed287bf9b
19,361,3.0,2,40,2171,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,e6457aae7e40b1adb060cfc951c102eeada828e208a3457bff64d9c790675790,0e2db2b7c7a475e188a15ffc657645678ab766af003a9b529ee6e20baf8f500b
19,361,3.0,3,42,2154,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,a9c130b51ca0b7850288a1dbb27f2dba365787d1205919c71fae69a8f3b4fc23,022d106804c59f6f3a9fb3d5ca470f63ca3132434a5b60737a2b83151b35c742
19,361,3.0,4,43,2256,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,79979a9b1423763f41903137e57de05edb0c4881d342accf6a46b78e84896ada,aa9206db510e2322d7708c9627f2521f994539de688276684a9251160798390b
19,361,3.0,5,40,2129,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,1bd70687e1180f25088a484a314c81e76cbff846a613722e95d9a9e4aa1770d3,272b96a7522a04269d1f00c394b95d81cf9c6483b946d69a2feb3f9a49d58d7b
19,361,3.0,6,41,2203,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,f5dad7c97b7d95c93bde9d637306e44a75cfb9633edc6288877925d37535c660,28c5a0fd34be799247031885524ced421dc83ab8a26099b3aed7cfd56825fda5
19,361,3.0,7,40,2161,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,bfc5bff593286b0f8e31d819f8a95355ec9b0afa1100570e973150412048fdb3,13f78cc7045531b759d2039c93850925cf964844ade3e26b14aaabac78f1612a
19,361,3.0,8,39,2113,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,c615519b0ce9897ab1f97ebb8360fd7eef34ff8e2fd642a90d729af4cc73ea62,3972afdc93ce2d7ceea3c42689bba22eaaede164fd95d1da5e7bffed47e80381
19,361,3.0,9,41,2189,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,3109b612e66a2f76dce45de807ccf51d51262d301f98bc1e4e3d70b6d0ad1ab8,c6e9d6e422162e5aa48f7dc9f02e580f5b38e803abc8d2b0dc9372bf5fc0ee31
20,400,0.5,0,11,426,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,8cf62f5a47c6a7f7238fedffccdb703acf005669fcc878ca23b23b7fe3910cb8,ceefe13eb529f9f10df9fac74af0adaf8732e2dff75be1232f411e047631d2b0
20,400,0.5,1,11,392,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,554ed19e0f6873df625ba4cd5c696b10dbbe9c0c7c37fd24cec4d2c6480beb13,71f9b3f49ed8dbf8f32368d1a0fb203876d13d8c222b8a65dccc364656bedb63
20,400,0.5,2,10,403,2,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,9375946f363c4c319f7e035f70fcb4ce333e3ea2d262078af08bce6d12eca748,256b1ef6112be09e479f4de875bfec360075fb7fe95b532eae1865537769b9e2
20,400,0.5,3,11,396,3,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,82a5146c58fc6c0a0c9ede7f88e8595ef2d34331916cca964f8ec37492dc3b80,4f922fe4a9999ffd261a51207981b53b900d9e9bf1ce5f6489edc1479a2938d6
20,400,0.5,4,12,354,4,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,4b37484ffdec8bd2f20ecfe3f639177907b033ff8ea66f0c9acaeb3ffeaa0491,6227ef5ce227a066310640ad20c3e6c89649a0dfcbd38e8cdf8f1a78f0ab8b4c
20,400,0.5,5,11,418,5,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,eef2e47417b00e73cca89189061f668b22cfa365acd4e637c6905dae214492f8,5a52fa1a22e2948fd2f6b803171a953116a00dd118e5d84fb05f762f9c714dee
20,400,0.5,6,13,417,6,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,afe6237a93f99f1704138ad618c814758bc8469066883869717c0e0778b53687,710c0e786a34fc712b2c63a022e698de4a22000b77baa1c62dd815907c383db5
20,400,0.5,7,11,401,7,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,fe5ad9c21d3c4e4e74e97d5e7794e6ae83f722d3c60c5fe66fcd455d2b2e37dc,2a2a6d8adacdca869fced5cd255e64cc6795b543a5b8abafa5ea423306922e0a
20,400,0.5,8,10,380,8,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,96c287658b24b04a816757af19481142fa2dc99b58e669ce2a5f33f89a6c37f3,57fa3b46ceb1212d53cce9f9ec3567c07ecd91c70baafa8ce0ba7b380236b87f
20,400,0.5,9,10,419,9,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,4d854586283a36f0543de3bbaf2b6ace712abb6ae789dadfddc3d7f929aeb384,2065f379c0c237bcfb07fc374153c96c99d9d85b998446abee99f43c94d9ffae
20,400,1.0,0,18,836,0,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,dbe43cc0dce83e70549bd411f38bbe163c237c1f0877ffca0c8182b84775e983,620b1975557cfbc3fcf9cf142ec16884ac1c06c057913668be0badfec7c27b87
20,400,1.0,1,17,786,1,sparse_syk_majorana_v1,enumerate_lt_2m_else_binomial_rejection_v1,gaussian_std_sqrt_6_over_M_cubed_v1,networkx_greedy_largest_first_parent_v1,2.5.2,3.6.1,c5955288c0c6218a3ce3837fa90860cfabe8f4c2b947017dcf8168181332120c,9edd0e026d0863c00b302938e1b6c9b21de1a47acee09e1a9ba71dddc8867bae
