L,N,perm_kind,perm_idx,baseline,accounting_model,hall_decomposition_model,gamma_schedule_model,sampling_model,stim_seed,permutation_model,permutation_seed,permutation_sha256,numpy_version,cirq_version,openfermion_version,stim_version,n_ancillas,total_qubits,cnot_depth,total_cnots,n_fswap,n_2q_cnot_cz,total_idle_slots_layered,total_2q_gates_legacy,total_idle_slots_legacy,n_1q_hadamard,n_1q_other,n_1q_s_sdag,n_1q_rz,n_1q_pauli_z,spacetime_volume,p_2q,p_idle,mult_fidelity,mult_fidelity_legacy,stim_fidelity,stim_fidelity_ci_lo,stim_fidelity_ci_hi,stim_shots
4,16,random,2,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,9055211193531119485,build_benchmark_permutation_raster_v1,2,22ee652fd49cb42b5cb97a9a4ab613c6f13930b3bf1386d8d689499416b8fa91,2.5.2,1.7.0,1.8.1,1.16.0,0,16,24,138,69,0,108,69,54,0,0,0,0,0,384,1e-05,1e-05,0.9975430110505195,0.9987707499974754,0.997604,0.99750624641925,0.9976979305448258,1000000
4,16,random,2,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,1376420867504276761,build_benchmark_permutation_raster_v1,2,22ee652fd49cb42b5cb97a9a4ab613c6f13930b3bf1386d8d689499416b8fa91,2.5.2,1.7.0,1.8.1,1.16.0,4,20,130,372,43,286,1856,329,1742,0,0,0,0,0,2600,0.0001,0.0001,0.8002659726608227,0.8129299335932668,0.809719,0.808948480250948,0.8104871402125863,1000000
4,16,random,2,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,6265106563139645801,build_benchmark_permutation_raster_v1,2,22ee652fd49cb42b5cb97a9a4ab613c6f13930b3bf1386d8d689499416b8fa91,2.5.2,1.7.0,1.8.1,1.16.0,4,20,130,372,43,286,1856,329,1742,0,0,0,0,0,2600,1e-05,1e-05,0.97796625718276,0.9795028778212107,0.979217,0.9789355506826232,0.9794947675467189,1000000
4,16,random,2,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,3905912103527691729,build_benchmark_permutation_raster_v1,2,22ee652fd49cb42b5cb97a9a4ab613c6f13930b3bf1386d8d689499416b8fa91,2.5.2,1.7.0,1.8.1,1.16.0,0,16,104,320,43,234,1024,277,950,0,0,0,0,12,1664,0.0001,0.0001,0.8742344232686299,0.8845235545249929,0.874706,0.8740557102742678,0.875353410901408,1000000
4,16,random,2,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,5677065407935990467,build_benchmark_permutation_raster_v1,2,22ee652fd49cb42b5cb97a9a4ab613c6f13930b3bf1386d8d689499416b8fa91,2.5.2,1.7.0,1.8.1,1.16.0,0,16,104,320,43,234,1024,277,950,0,0,0,0,12,1664,1e-05,1e-05,0.9866498472333568,0.9878049089092487,0.986657,0.9864302395165917,0.9868800215520618,1000000
4,16,random,2,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,6239525721695190593,build_benchmark_permutation_raster_v1,2,22ee652fd49cb42b5cb97a9a4ab613c6f13930b3bf1386d8d689499416b8fa91,2.5.2,1.7.0,1.8.1,1.16.0,0,16,90,296,43,210,848,253,774,0,0,0,0,12,1440,0.0001,0.0001,0.8918960220712124,0.9023930180643557,0.89199,0.8913801343110164,0.8925968540736189,1000000
4,16,random,2,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,391554957371290854,build_benchmark_permutation_raster_v1,2,22ee652fd49cb42b5cb97a9a4ab613c6f13930b3bf1386d8d689499416b8fa91,2.5.2,1.7.0,1.8.1,1.16.0,0,16,90,296,43,210,848,253,774,0,0,0,0,12,1440,1e-05,1e-05,0.9886251314300174,0.989782505552499,0.988644,0.9884344414741891,0.9888498043285653,1000000
4,16,random,2,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_boundary_l3_l6_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,3382989535891651909,build_benchmark_permutation_raster_v1,2,22ee652fd49cb42b5cb97a9a4ab613c6f13930b3bf1386d8d689499416b8fa91,2.5.2,1.7.0,1.8.1,1.16.0,0,16,34,178,43,92,188,135,114,0,0,0,0,8,544,0.0001,0.0001,0.9640599185586785,0.9754062334337689,0.964069,0.9637024287890648,0.9644320058206683,1000000
4,16,random,2,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_boundary_l3_l6_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,6324177027284388758,build_benchmark_permutation_raster_v1,2,22ee652fd49cb42b5cb97a9a4ab613c6f13930b3bf1386d8d689499416b8fa91,2.5.2,1.7.0,1.8.1,1.16.0,0,16,34,178,43,92,188,135,114,0,0,0,0,8,544,1e-05,1e-05,0.996346671402906,0.99751308505945,0.996374,0.9962542704357682,0.9964899159782601,1000000
4,16,random,3,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,5664867121846966624,build_benchmark_permutation_raster_v1,3,aaa0ef8dad394dc8bfe4f1e8dcb73c758f25d7ae23338d58f1202f9980600e53,2.5.2,1.7.0,1.8.1,1.16.0,0,16,26,130,65,0,156,65,78,0,0,0,0,0,416,0.0001,0.0001,0.9718037190031102,0.9858010544745377,0.971936,0.9716104833633467,0.9722578908051048,1000000
4,16,random,3,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,2853941388463525607,build_benchmark_permutation_raster_v1,3,aaa0ef8dad394dc8bfe4f1e8dcb73c758f25d7ae23338d58f1202f9980600e53,2.5.2,1.7.0,1.8.1,1.16.0,0,16,26,130,65,0,156,65,78,0,0,0,0,0,416,1e-05,1e-05,0.997144071644601,0.9985710148229824,0.997171,0.9970649731488367,0.9972732071419298,1000000
4,16,random,3,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,6844670437158515163,build_benchmark_permutation_raster_v1,3,aaa0ef8dad394dc8bfe4f1e8dcb73c758f25d7ae23338d58f1202f9980600e53,2.5.2,1.7.0,1.8.1,1.16.0,4,20,130,360,37,286,1880,323,1754,0,0,0,0,0,2600,0.0001,0.0001,0.7993061814931528,0.8124422975563437,0.808616,0.8078437836235121,0.8093858453142481,1000000
4,16,random,3,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,2884637814428710719,build_benchmark_permutation_raster_v1,3,aaa0ef8dad394dc8bfe4f1e8dcb73c758f25d7ae23338d58f1202f9980600e53,2.5.2,1.7.0,1.8.1,1.16.0,4,20,130,360,37,286,1880,323,1754,0,0,0,0,0,2600,1e-05,1e-05,0.9778489076862605,0.9794441091177765,0.979009,0.978726185689906,0.9792881341374767,1000000
4,16,random,3,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,7191527998002296823,build_benchmark_permutation_raster_v1,3,aaa0ef8dad394dc8bfe4f1e8dcb73c758f25d7ae23338d58f1202f9980600e53,2.5.2,1.7.0,1.8.1,1.16.0,0,16,104,308,37,234,1048,271,962,0,0,0,0,12,1664,0.0001,0.0001,0.8731859187631387,0.883992973053122,0.87356,0.8729071812288894,0.8742099487513763,1000000
4,16,random,3,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,4383780976959942813,build_benchmark_permutation_raster_v1,3,aaa0ef8dad394dc8bfe4f1e8dcb73c758f25d7ae23338d58f1202f9980600e53,2.5.2,1.7.0,1.8.1,1.16.0,0,16,104,308,37,234,1048,271,962,0,0,0,0,12,1664,1e-05,1e-05,0.9865314557633614,0.9877456420964021,0.986493,0.9862648811943253,0.9867173811343217,1000000
4,16,random,3,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,6196531529595562118,build_benchmark_permutation_raster_v1,3,aaa0ef8dad394dc8bfe4f1e8dcb73c758f25d7ae23338d58f1202f9980600e53,2.5.2,1.7.0,1.8.1,1.16.0,0,16,90,284,37,210,872,247,786,0,0,0,0,12,1440,0.0001,0.0001,0.8908263352999288,0.9018517175944234,0.89107,0.8904578675852943,0.8916791278675982,1000000
4,16,random,3,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,1938479665732753743,build_benchmark_permutation_raster_v1,3,aaa0ef8dad394dc8bfe4f1e8dcb73c758f25d7ae23338d58f1202f9980600e53,2.5.2,1.7.0,1.8.1,1.16.0,0,16,90,284,37,210,872,247,786,0,0,0,0,12,1440,1e-05,1e-05,0.9885065029389547,0.9897231200868201,0.988577,0.9883668370857586,0.9887834092317496,1000000
4,16,random,3,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_boundary_l3_l6_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,3894711671211790131,build_benchmark_permutation_raster_v1,3,aaa0ef8dad394dc8bfe4f1e8dcb73c758f25d7ae23338d58f1202f9980600e53,2.5.2,1.7.0,1.8.1,1.16.0,0,16,34,166,37,92,212,129,126,0,0,0,0,8,544,0.0001,0.0001,0.9629036827239089,0.9748211359851369,0.962843,0.9624704983451812,0.963211945683773,1000000
4,16,random,3,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_boundary_l3_l6_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,480899897223141380,build_benchmark_permutation_raster_v1,3,aaa0ef8dad394dc8bfe4f1e8dcb73c758f25d7ae23338d58f1202f9980600e53,2.5.2,1.7.0,1.8.1,1.16.0,0,16,34,166,37,92,212,129,126,0,0,0,0,8,544,1e-05,1e-05,0.9962271163780071,0.9974532357705963,0.996318,0.9961973678841435,0.9964348189601268,1000000
4,16,random,4,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,1355025546110047147,build_benchmark_permutation_raster_v1,4,82e0dd0fd0354e24a5dfb64067cdec6af37e0fba5e379dbacd671da2ea765b02,2.5.2,1.7.0,1.8.1,1.16.0,0,16,28,98,49,0,252,49,126,0,0,0,0,0,448,0.0001,0.0001,0.9656037263369082,0.9826513757874193,0.965589,0.9652299406811226,0.9659444822506206,1000000
4,16,random,4,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,191125299908419588,build_benchmark_permutation_raster_v1,4,82e0dd0fd0354e24a5dfb64067cdec6af37e0fba5e379dbacd671da2ea765b02,2.5.2,1.7.0,1.8.1,1.16.0,0,16,28,98,49,0,252,49,126,0,0,0,0,0,448,1e-05,1e-05,0.9965061004214576,0.9982515216224104,0.996467,0.9963487850251451,0.9965814006743745,1000000
4,16,random,4,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,853703739804795907,build_benchmark_permutation_raster_v1,4,82e0dd0fd0354e24a5dfb64067cdec6af37e0fba5e379dbacd671da2ea765b02,2.5.2,1.7.0,1.8.1,1.16.0,4,20,128,352,33,286,1856,319,1742,0,0,0,0,0,2560,0.0001,0.0001,0.8018681863978052,0.8137433108172262,0.811605,0.8108374041566219,0.8123702018169853,1000000
4,16,random,4,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,4793837857913365474,build_benchmark_permutation_raster_v1,4,82e0dd0fd0354e24a5dfb64067cdec6af37e0fba5e379dbacd671da2ea765b02,2.5.2,1.7.0,1.8.1,1.16.0,4,20,128,352,33,286,1856,319,1742,0,0,0,0,0,2560,1e-05,1e-05,0.9781618709729932,0.9796008334964738,0.97941,0.9791298237667723,0.9796864929797724,1000000
4,16,random,4,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,9168090139410463950,build_benchmark_permutation_raster_v1,4,82e0dd0fd0354e24a5dfb64067cdec6af37e0fba5e379dbacd671da2ea765b02,2.5.2,1.7.0,1.8.1,1.16.0,0,16,102,300,33,234,1032,267,954,0,0,0,0,12,1632,0.0001,0.0001,0.8752841867977429,0.8850544544571988,0.874775,0.8741248631106556,0.8754222575349008,1000000
4,16,random,4,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,8731141748793646652,build_benchmark_permutation_raster_v1,4,82e0dd0fd0354e24a5dfb64067cdec6af37e0fba5e379dbacd671da2ea765b02,2.5.2,1.7.0,1.8.1,1.16.0,0,16,102,300,33,234,1032,267,954,0,0,0,0,12,1632,1e-05,1e-05,0.9867682529112523,0.9878641792782287,0.986777,0.9865512389290372,0.9869990212176698,1000000
4,16,random,4,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,5818111755696339063,build_benchmark_permutation_raster_v1,4,82e0dd0fd0354e24a5dfb64067cdec6af37e0fba5e379dbacd671da2ea765b02,2.5.2,1.7.0,1.8.1,1.16.0,0,16,88,276,33,210,856,243,778,0,0,0,0,12,1408,0.0001,0.0001,0.892966993301367,0.9029346434282736,0.893411,0.8928046627260734,0.8940143147411775,1000000
4,16,random,4,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,3422774996228758401,build_benchmark_permutation_raster_v1,4,82e0dd0fd0354e24a5dfb64067cdec6af37e0fba5e379dbacd671da2ea765b02,2.5.2,1.7.0,1.8.1,1.16.0,0,16,88,276,33,210,856,243,778,0,0,0,0,12,1408,1e-05,1e-05,0.9887437741574243,0.9898418945814306,0.988676,0.9884667307886952,0.9888815147682068,1000000
4,16,random,4,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_boundary_l3_l6_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,6094236220234221285,build_benchmark_permutation_raster_v1,4,82e0dd0fd0354e24a5dfb64067cdec6af37e0fba5e379dbacd671da2ea765b02,2.5.2,1.7.0,1.8.1,1.16.0,0,16,32,158,33,92,196,125,118,0,0,0,0,8,512,0.0001,0.0001,0.9652175427787347,0.9759916820637731,0.965004,0.9646420281000031,0.9653623993262296,1000000
4,16,random,4,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_boundary_l3_l6_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,991145672082993447,build_benchmark_permutation_raster_v1,4,82e0dd0fd0354e24a5dfb64067cdec6af37e0fba5e379dbacd671da2ea765b02,2.5.2,1.7.0,1.8.1,1.16.0,0,16,32,158,33,92,196,125,118,0,0,0,0,8,512,1e-05,1e-05,0.9964662407753406,0.9975729379393866,0.996458,0.9963396375781939,0.9965725481904717,1000000
4,16,random,5,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,3895334298668383391,build_benchmark_permutation_raster_v1,5,893298caebf6034701d5bd214a97177ff3ae61c01ac78db8efb21e21a82260e0,2.5.2,1.7.0,1.8.1,1.16.0,0,16,22,92,46,0,168,46,84,0,0,0,0,0,352,0.0001,0.0001,0.9743338228895103,0.9870834933730328,0.974082,0.9737687540449073,0.9743916036360659,1000000
4,16,random,5,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,341428979371361046,build_benchmark_permutation_raster_v1,5,893298caebf6034701d5bd214a97177ff3ae61c01ac78db8efb21e21a82260e0,2.5.2,1.7.0,1.8.1,1.16.0,0,16,22,92,46,0,168,46,84,0,0,0,0,0,352,1e-05,1e-05,0.9974033641062513,0.9987008381423594,0.997352,0.9972493479074822,0.9974508309926815,1000000
4,16,random,5,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,1311282104092353448,build_benchmark_permutation_raster_v1,5,893298caebf6034701d5bd214a97177ff3ae61c01ac78db8efb21e21a82260e0,2.5.2,1.7.0,1.8.1,1.16.0,4,20,124,342,28,286,1796,314,1712,0,0,0,0,0,2480,0.0001,0.0001,0.8075012380378469,0.8165965453167412,0.815424,0.8146624144682105,0.8161831621644465,1000000
4,16,random,5,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,8532646611710020048,build_benchmark_permutation_raster_v1,5,893298caebf6034701d5bd214a97177ff3ae61c01ac78db8efb21e21a82260e0,2.5.2,1.7.0,1.8.1,1.16.0,4,20,124,342,28,286,1796,314,1712,0,0,0,0,0,2480,1e-05,1e-05,0.9788468274142441,0.9799437555106607,0.9801,0.9798244279580088,0.9803718834873427,1000000
4,16,random,5,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,5031840277043601809,build_benchmark_permutation_raster_v1,5,893298caebf6034701d5bd214a97177ff3ae61c01ac78db8efb21e21a82260e0,2.5.2,1.7.0,1.8.1,1.16.0,0,16,98,290,28,234,988,262,932,0,0,0,0,12,1568,0.0001,0.0001,0.8800237436741166,0.8874474502264866,0.879322,0.8786820788580785,0.8799590068533854,1000000
4,16,random,5,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,6549379929939349381,build_benchmark_permutation_raster_v1,5,893298caebf6034701d5bd214a97177ff3ae61c01ac78db8efb21e21a82260e0,2.5.2,1.7.0,1.8.1,1.16.0,0,16,98,290,28,234,988,262,932,0,0,0,0,12,1568,1e-05,1e-05,0.9873012543302647,0.9881309399515085,0.987276,0.9870544463220872,0.9874938099908586,1000000
4,16,random,5,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,5546333131688587800,build_benchmark_permutation_raster_v1,5,893298caebf6034701d5bd214a97177ff3ae61c01ac78db8efb21e21a82260e0,2.5.2,1.7.0,1.8.1,1.16.0,0,16,84,266,28,210,812,238,756,0,0,0,0,12,1344,0.0001,0.0001,0.8978023004134035,0.9053759833602809,0.898278,0.8976840066254103,0.8988689334492238,1000000
4,16,random,5,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,6506780243255292459,build_benchmark_permutation_raster_v1,5,893298caebf6034701d5bd214a97177ff3ae61c01ac78db8efb21e21a82260e0,2.5.2,1.7.0,1.8.1,1.16.0,0,16,84,266,28,210,812,238,756,0,0,0,0,12,1344,1e-05,1e-05,0.9892778426513293,0.9901091893126072,0.989325,0.9891216923945577,0.98952454817615,1000000
4,16,random,5,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_boundary_l3_l6_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,4210357661032013257,build_benchmark_permutation_raster_v1,5,893298caebf6034701d5bd214a97177ff3ae61c01ac78db8efb21e21a82260e0,2.5.2,1.7.0,1.8.1,1.16.0,0,16,28,148,28,92,152,120,96,0,0,0,0,8,448,0.0001,0.0001,0.9704440777842512,0.9786305524228532,0.97047,0.9701363926378573,0.9707999927937082,1000000
4,16,random,5,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_boundary_l3_l6_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,8968932519806920778,build_benchmark_permutation_raster_v1,5,893298caebf6034701d5bd214a97177ff3ae61c01ac78db8efb21e21a82260e0,2.5.2,1.7.0,1.8.1,1.16.0,0,16,28,148,28,92,152,120,96,0,0,0,0,8,448,1e-05,1e-05,0.9970044805482196,0.9978423203445315,0.997056,0.9969478852998919,0.9971602958744068,1000000
4,16,random,6,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,3670050550231647246,build_benchmark_permutation_raster_v1,6,f5ebfa72e30002d1fb02443cea8349c911b959a0a297a855a212ce0908396892,2.5.2,1.7.0,1.8.1,1.16.0,0,16,24,124,62,0,136,62,68,0,0,0,0,0,384,0.0001,0.0001,0.9743338228895104,0.9870834933730329,0.974305,0.9739930602993304,0.9746132956683585,1000000
4,16,random,6,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,3432264875235272089,build_benchmark_permutation_raster_v1,6,f5ebfa72e30002d1fb02443cea8349c911b959a0a297a855a212ce0908396892,2.5.2,1.7.0,1.8.1,1.16.0,0,16,24,124,62,0,136,62,68,0,0,0,0,0,384,1e-05,1e-05,0.9974033641062513,0.9987008381423595,0.99748,0.9973798052030195,0.9975763727137344,1000000
4,16,random,6,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,5945315044592483837,build_benchmark_permutation_raster_v1,6,f5ebfa72e30002d1fb02443cea8349c911b959a0a297a855a212ce0908396892,2.5.2,1.7.0,1.8.1,1.16.0,4,20,128,362,38,286,1836,324,1732,0,0,0,0,0,2560,0.0001,0.0001,0.8026704957881737,0.8141503045626182,0.812433,0.8116666970110055,0.8131969026011702,1000000
4,16,random,6,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,5732362002380103976,build_benchmark_permutation_raster_v1,6,f5ebfa72e30002d1fb02443cea8349c911b959a0a297a855a212ce0908396892,2.5.2,1.7.0,1.8.1,1.16.0,4,20,128,362,38,286,1836,324,1732,0,0,0,0,0,2560,1e-05,1e-05,0.9782596925401954,0.9796498150075839,0.979311,0.9790301699433749,0.9795881475637757,1000000
4,16,random,6,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,5731398415994246314,build_benchmark_permutation_raster_v1,6,f5ebfa72e30002d1fb02443cea8349c911b959a0a297a855a212ce0908396892,2.5.2,1.7.0,1.8.1,1.16.0,0,16,102,310,38,234,1012,272,944,0,0,0,0,12,1632,0.0001,0.0001,0.8761599525834685,0.8854971144735785,0.876792,0.8761463594285742,0.8774347457205968,1000000
4,16,random,6,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,1947249249001888452,build_benchmark_permutation_raster_v1,6,f5ebfa72e30002d1fb02443cea8349c911b959a0a297a855a212ce0908396892,2.5.2,1.7.0,1.8.1,1.16.0,0,16,102,310,38,234,1012,272,944,0,0,0,0,12,1632,1e-05,1e-05,0.9868669351639855,0.9879135739690231,0.986816,0.9865905647541965,0.9870376950928778,1000000
4,16,random,6,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,8753666309145833789,build_benchmark_permutation_raster_v1,6,f5ebfa72e30002d1fb02443cea8349c911b959a0a297a855a212ce0908396892,2.5.2,1.7.0,1.8.1,1.16.0,0,16,88,286,38,210,836,248,768,0,0,0,0,12,1408,0.0001,0.0001,0.8938604516230312,0.9033862462217933,0.894106,0.8935014006704372,0.8947075714572066,1000000
4,16,random,6,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,2773566717371417716,build_benchmark_permutation_raster_v1,6,f5ebfa72e30002d1fb02443cea8349c911b959a0a297a855a212ce0908396892,2.5.2,1.7.0,1.8.1,1.16.0,0,16,88,286,38,210,836,248,768,0,0,0,0,12,1408,1e-05,1e-05,0.988842653973148,0.9898913881609569,0.988819,0.9886110288629991,0.98902321559525,1000000
4,16,random,6,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_boundary_l3_l6_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,8818785171687450541,build_benchmark_permutation_raster_v1,6,f5ebfa72e30002d1fb02443cea8349c911b959a0a297a855a212ce0908396892,2.5.2,1.7.0,1.8.1,1.16.0,0,16,32,168,38,92,176,130,108,0,0,0,0,8,512,0.0001,0.0001,0.9661832914035786,0.9764798243377237,0.966062,0.9657053158515009,0.9664151034462359,1000000
4,16,random,6,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_boundary_l3_l6_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,2588185345263161649,build_benchmark_permutation_raster_v1,6,f5ebfa72e30002d1fb02443cea8349c911b959a0a297a855a212ce0908396892,2.5.2,1.7.0,1.8.1,1.16.0,0,16,32,168,38,92,176,130,108,0,0,0,0,8,512,1e-05,1e-05,0.9965658928802011,0.9976228180826776,0.996486,0.9963680969266349,0.99660008862691,1000000
4,16,random,7,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,7921493481086488845,build_benchmark_permutation_raster_v1,7,0d96e7dea4e71691b2a39896eac496c3c454ca64269fba0380b052dc65cea8ea,2.5.2,1.7.0,1.8.1,1.16.0,0,16,20,92,46,0,136,46,68,0,0,0,0,0,320,0.0001,0.0001,0.9774568414408602,0.9886641702018234,0.977693,0.9774017121228045,0.9779806178152592,1000000
4,16,random,7,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,1878258828944708775,build_benchmark_permutation_raster_v1,7,0d96e7dea4e71691b2a39896eac496c3c454ca64269fba0380b052dc65cea8ea,2.5.2,1.7.0,1.8.1,1.16.0,0,16,20,92,46,0,136,46,68,0,0,0,0,0,320,1e-05,1e-05,0.9977225858516304,0.9988606438596079,0.997682,0.997585814739848,0.9977743616249624,1000000
4,16,random,7,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,1895289142240961574,build_benchmark_permutation_raster_v1,7,0d96e7dea4e71691b2a39896eac496c3c454ca64269fba0380b052dc65cea8ea,2.5.2,1.7.0,1.8.1,1.16.0,4,20,128,338,26,286,1884,312,1756,0,0,0,0,0,2560,0.0001,0.0001,0.8007463003450983,0.8131738613572713,0.809349,0.808577910023927,0.8101177132822761,1000000
4,16,random,7,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,2602283780873334751,build_benchmark_permutation_raster_v1,7,0d96e7dea4e71691b2a39896eac496c3c454ca64269fba0380b052dc65cea8ea,2.5.2,1.7.0,1.8.1,1.16.0,4,20,128,338,26,286,1884,312,1756,0,0,0,0,0,2560,1e-05,1e-05,0.9780249372119745,0.9795322634952567,0.979109,0.9788268410318172,0.9793874780272768,1000000
