L,N,perm_kind,perm_idx,baseline,n_ancillas,total_qubits,cnot_depth,total_2q_gates,total_cnots,total_idle_slots,spacetime_volume,p_2q,p_idle,mult_fidelity,stim_fidelity,stim_shots
12,144,random,7,pipelined,0,144,3581,3581,3581,508502,515664,1e-05,1.0000000000000002e-06,0.5802406003225083,0.713,1000
12,144,random,8,1d,0,144,5362,5362,5362,761404,772128,0.001,0.0001,3.991524688282326e-36,0.0,1000
12,144,random,8,1d,0,144,5362,5362,5362,761404,772128,0.0001,1e-05,0.00028864734277271625,0.006,1000
12,144,random,8,1d,0,144,5362,5362,5362,761404,772128,1e-05,1.0000000000000002e-06,0.44262841695619154,0.557,1000
12,144,random,8,ancilla,12,156,2580,2580,2580,397320,402480,0.001,0.0001,4.1947727792663193e-19,0.0,1000
12,144,random,8,ancilla,12,156,2580,2580,2580,397320,402480,0.0001,1e-05,0.014534461895145909,0.052,1000
12,144,random,8,ancilla,12,156,2580,2580,2580,397320,402480,1e-05,1.0000000000000002e-06,0.6549998137668797,0.753,1000
12,144,random,8,primitive,0,144,3912,3912,3912,555504,563328,0.001,0.0001,1.4919401808155265e-26,0.0,1000
12,144,random,8,primitive,0,144,3912,3912,3912,555504,563328,0.0001,1e-05,0.0026155331084892716,0.024,1000
12,144,random,8,primitive,0,144,3912,3912,3912,555504,563328,1e-05,1.0000000000000002e-06,0.5517697311954328,0.665,1000
12,144,random,8,pipelined,0,144,3472,3472,3472,493024,499968,0.001,0.0001,1.1982410577993936e-23,0.0,1000
12,144,random,8,pipelined,0,144,3472,3472,3472,493024,499968,0.0001,1e-05,0.005105269627012156,0.032,1000
12,144,random,8,pipelined,0,144,3472,3472,3472,493024,499968,1e-05,1.0000000000000002e-06,0.5899341136325671,0.724,1000
12,144,random,9,1d,0,144,5248,5248,5248,745216,755712,0.001,0.0001,2.2581054736477956e-35,0.0,1000
12,144,random,9,1d,0,144,5248,5248,5248,745216,755712,0.0001,1e-05,0.000343259614756732,0.004,1000
12,144,random,9,1d,0,144,5248,5248,5248,745216,755712,1e-05,1.0000000000000002e-06,0.4503651255835415,0.585,1000
12,144,random,9,ancilla,12,156,2636,2636,2636,405944,411216,0.001,0.0001,1.674254568084017e-19,0.0,1000
12,144,random,9,ancilla,12,156,2636,2636,2636,405944,411216,0.0001,1e-05,0.013259069393200122,0.05,1000
12,144,random,9,ancilla,12,156,2636,2636,2636,405944,411216,1e-05,1.0000000000000002e-06,0.6490118297510814,0.726,1000
12,144,random,9,primitive,0,144,3968,3968,3968,563456,571392,0.001,0.0001,6.368695874544029e-27,0.0,1000
12,144,random,9,primitive,0,144,3968,3968,3968,563456,571392,0.0001,1e-05,0.002402109392067645,0.012,1000
12,144,random,9,primitive,0,144,3968,3968,3968,563456,571392,1e-05,1.0000000000000002e-06,0.5470929959430635,0.661,1000
12,144,random,9,pipelined,0,144,3528,3528,3528,500976,508032,0.001,0.0001,5.1149724229190454e-24,0.0,1000
12,144,random,9,pipelined,0,144,3528,3528,3528,500976,508032,0.0001,1e-05,0.004688687013855816,0.025,1000
12,144,random,9,pipelined,0,144,3528,3528,3528,500976,508032,1e-05,1.0000000000000002e-06,0.5849339015697864,0.727,1000
12,144,random,10,1d,0,144,5493,5493,5493,780006,790992,0.001,0.0001,5.448824069840851e-37,0.0,1000
12,144,random,10,1d,0,144,5493,5493,5493,780006,790992,0.0001,1e-05,0.0002365321384365195,0.006,1000
12,144,random,10,1d,0,144,5493,5493,5493,780006,790992,1e-05,1.0000000000000002e-06,0.4339019618835289,0.573,1000
12,144,random,10,ancilla,12,156,2677,2677,2677,412258,417612,0.001,0.0001,8.54632220933889e-20,0.0,1000
12,144,random,10,ancilla,12,156,2677,2677,2677,412258,417612,0.0001,1e-05,0.012396836016235147,0.048,1000
12,144,random,10,ancilla,12,156,2677,2677,2677,412258,417612,1e-05,1.0000000000000002e-06,0.6446625096407039,0.753,1000
12,144,random,10,primitive,0,144,4009,4009,4009,569278,577296,0.001,0.0001,3.414889358226561e-27,0.0,1000
12,144,random,10,primitive,0,144,4009,4009,4009,569278,577296,0.0001,1e-05,0.002256978041181664,0.015,1000
12,144,random,10,primitive,0,144,4009,4009,4009,569278,577296,1e-05,1.0000000000000002e-06,0.5436941116105798,0.66,1000
12,144,random,10,pipelined,0,144,3569,3569,3569,506798,513936,0.001,0.0001,2.742643900529971e-24,0.0,1000
12,144,random,10,pipelined,0,144,3569,3569,3569,506798,513936,0.0001,1e-05,0.004405404544518846,0.021,1000
12,144,random,10,pipelined,0,144,3569,3569,3569,506798,513936,1e-05,1.0000000000000002e-06,0.5812999258319741,0.713,1000
12,144,random,11,1d,0,144,5129,5129,5129,728318,738576,0.001,0.0001,1.3783472246011827e-34,0.0,1000
12,144,random,11,1d,0,144,5129,5129,5129,728318,738576,0.0001,1e-05,0.00041131876389637837,0.009,1000
12,144,random,11,1d,0,144,5129,5129,5129,728318,738576,1e-05,1.0000000000000002e-06,0.4585854570737656,0.566,1000
12,144,random,11,ancilla,12,156,2585,2585,2585,398090,403260,0.001,0.0001,3.8645019875376244e-19,0.0,1000
12,144,random,11,ancilla,12,156,2585,2585,2585,398090,403260,0.0001,1e-05,0.014415765707880297,0.058,1000
12,144,random,11,ancilla,12,156,2585,2585,2585,398090,403260,1e-05,1.0000000000000002e-06,0.65446293365475,0.747,1000
12,144,random,11,primitive,0,144,3917,3917,3917,556214,564048,0.001,0.0001,1.3827459705249515e-26,0.0,1000
12,144,random,11,primitive,0,144,3917,3917,3917,556214,564048,0.0001,1e-05,0.002595730245418039,0.016,1000
12,144,random,11,primitive,0,144,3917,3917,3917,556214,564048,1e-05,1.0000000000000002e-06,0.551350545176882,0.651,1000
12,144,random,11,pipelined,0,144,3477,3477,3477,493734,500688,0.001,0.0001,1.110542510815675e-23,0.0,1000
12,144,random,11,pipelined,0,144,3477,3477,3477,493734,500688,0.0001,1e-05,0.005066616338687375,0.03,1000
12,144,random,11,pipelined,0,144,3477,3477,3477,493734,500688,1e-05,1.0000000000000002e-06,0.5894859336793734,0.721,1000
12,144,random,12,1d,0,144,4937,4937,4937,701054,710928,0.001,0.0001,2.5521404984205086e-33,0.0,1000
12,144,random,12,1d,0,144,4937,4937,4937,701054,710928,0.0001,1e-05,0.0005507113567341805,0.008,1000
12,144,random,12,1d,0,144,4937,4937,4937,701054,710928,1e-05,1.0000000000000002e-06,0.4721660297052264,0.626,1000
12,144,random,12,ancilla,12,156,2621,2621,2621,403634,408876,0.001,0.0001,2.1412442558003496e-19,0.0,1000
12,144,random,12,ancilla,12,156,2621,2621,2621,403634,408876,0.0001,1e-05,0.013589290119467032,0.049,1000
12,144,random,12,ancilla,12,156,2621,2621,2621,403634,408876,1e-05,1.0000000000000002e-06,0.6506103654830133,0.733,1000
12,144,random,12,primitive,0,144,3953,3953,3953,561326,569232,0.001,0.0001,7.99977067038441e-27,0.0,1000
12,144,random,12,primitive,0,144,3953,3953,3953,561326,569232,0.0001,1e-05,0.0024575070608098544,0.015,1000
12,144,random,12,primitive,0,144,3953,3953,3953,561326,569232,1e-05,1.0000000000000002e-06,0.5483417920545448,0.674,1000
12,144,random,12,pipelined,0,144,3513,3513,3513,498846,505872,0.001,0.0001,6.42495844906748e-24,0.0,1000
12,144,random,12,pipelined,0,144,3513,3513,3513,498846,505872,0.0001,1e-05,0.004796817946979518,0.025,1000
12,144,random,12,pipelined,0,144,3513,3513,3513,498846,505872,1e-05,1.0000000000000002e-06,0.5862690734458124,0.699,1000
12,144,random,13,1d,0,144,5416,5416,5416,769072,779904,0.001,0.0001,1.7564731819721914e-36,0.0,1000
12,144,random,13,1d,0,144,5416,5416,5416,769072,779904,0.0001,1e-05,0.0002659012561381079,0.003,1000
12,144,random,13,1d,0,144,5416,5416,5416,769072,779904,1e-05,1.0000000000000002e-06,0.43901018954840054,0.557,1000
12,144,random,13,ancilla,12,156,2672,2672,2672,411488,416832,0.001,0.0001,9.276714019603006e-20,0.0,1000
12,144,random,13,ancilla,12,156,2672,2672,2672,411488,416832,0.0001,1e-05,0.012498908788441742,0.044,1000
12,144,random,13,ancilla,12,156,2672,2672,2672,411488,416832,1e-05,1.0000000000000002e-06,0.6451913501031101,0.753,1000
12,144,random,13,primitive,0,144,4004,4004,4004,568568,576576,0.001,0.0001,3.684560110953234e-27,0.0,1000
12,144,random,13,primitive,0,144,4004,4004,4004,568568,576576,0.0001,1e-05,0.002274196558854367,0.012,1000
12,144,random,13,primitive,0,144,4004,4004,4004,568568,576576,1e-05,1.0000000000000002e-06,0.544107476523246,0.652,1000
12,144,random,13,pipelined,0,144,3564,3564,3564,506088,513216,0.001,0.0001,2.9592280318241214e-24,0.0,1000
12,144,random,13,pipelined,0,144,3564,3564,3564,506088,513216,0.0001,1e-05,0.004439013438633513,0.03,1000
12,144,random,13,pipelined,0,144,3564,3564,3564,506088,513216,1e-05,1.0000000000000002e-06,0.5817418820495294,0.663,1000
12,144,random,14,1d,0,144,5722,5722,5722,812524,823968,0.001,0.0001,1.6768344066314227e-38,0.0,1000
12,144,random,14,1d,0,144,5722,5722,5722,812524,823968,0.0001,1e-05,0.00016700125370814814,0.007,1000
12,144,random,14,1d,0,144,5722,5722,5722,812524,823968,1e-05,1.0000000000000002e-06,0.4190585244227289,0.568,1000
12,144,random,14,ancilla,12,156,2708,2708,2708,417032,422448,0.001,0.0001,5.1400440913821917e-20,0.0,1000
12,144,random,14,ancilla,12,156,2708,2708,2708,417032,422448,0.0001,1e-05,0.011782329232088082,0.059,1000
12,144,random,14,ancilla,12,156,2708,2708,2708,417032,422448,1e-05,1.0000000000000002e-06,0.6413933601295507,0.768,1000
12,144,random,14,primitive,0,144,4040,4040,4040,573680,581760,0.001,0.0001,2.1316739688405498e-27,0.0,1000
12,144,random,14,primitive,0,144,4040,4040,4040,573680,581760,0.0001,1e-05,0.0021530951110653655,0.015,1000
12,144,random,14,primitive,0,144,4040,4040,4040,573680,581760,1e-05,1.0000000000000002e-06,0.5411382492626632,0.665,1000
12,144,random,14,pipelined,0,144,3600,3600,3600,511200,518400,0.001,0.0001,1.712038662240948e-24,0.0,1000
12,144,random,14,pipelined,0,144,3600,3600,3600,511200,518400,0.0001,1e-05,0.004202635034101868,0.021,1000
12,144,random,14,pipelined,0,144,3600,3600,3600,511200,518400,1e-05,1.0000000000000002e-06,0.5785672815719884,0.691,1000
12,144,random,15,1d,0,144,5394,5394,5394,765948,776736,0.001,0.0001,2.45403731782156e-36,0.0,1000
12,144,random,15,1d,0,144,5394,5394,5394,765948,776736,0.0001,1e-05,0.00027494340831551344,0.004,1000
12,144,random,15,1d,0,144,5394,5394,5394,765948,776736,1e-05,1.0000000000000002e-06,0.44048069811290336,0.579,1000
12,144,random,15,ancilla,12,156,2706,2706,2706,416724,422136,0.001,0.0001,5.311446444692278e-20,0.0,1000
12,144,random,15,ancilla,12,156,2706,2706,2706,416724,422136,0.0001,1e-05,0.01182103902108984,0.056,1000
12,144,random,15,ancilla,12,156,2706,2706,2706,416724,422136,1e-05,1.0000000000000002e-06,0.6416037718202507,0.748,1000
12,144,random,15,primitive,0,144,4038,4038,4038,573396,581472,0.001,0.0001,2.197477238658354e-27,0.0,1000
12,144,random,15,primitive,0,144,4038,4038,4038,573396,581472,0.0001,1e-05,0.0021596505315793946,0.016,1000
12,144,random,15,primitive,0,144,4038,4038,4038,573396,581472,1e-05,1.0000000000000002e-06,0.5413027804288894,0.65,1000
12,144,random,15,pipelined,0,144,3598,3598,3598,510916,518112,0.001,0.0001,1.764888086532239e-24,0.0,1000
12,144,random,15,pipelined,0,144,3598,3598,3598,510916,518112,0.0001,1e-05,0.0042154305858515045,0.022,1000
12,144,random,15,pipelined,0,144,3598,3598,3598,510916,518112,1e-05,1.0000000000000002e-06,0.5787431929027936,0.705,1000
12,144,random,16,1d,0,144,4687,4687,4687,665554,674928,0.001,0.0001,1.1411822968061797e-31,0.0,1000
12,144,random,16,1d,0,144,4687,4687,4687,665554,674928,0.0001,1e-05,0.0008052991662804385,0.008,1000
12,144,random,16,1d,0,144,4687,4687,4687,665554,674928,1e-05,1.0000000000000002e-06,0.4904536169958187,0.598,1000
12,144,random,16,ancilla,12,156,2623,2623,2623,403942,409188,0.001,0.0001,2.0721455068479536e-19,0.0,1000
12,144,random,16,ancilla,12,156,2623,2623,2623,403942,409188,0.0001,1e-05,0.013544789923480051,0.053,1000
12,144,random,16,ancilla,12,156,2623,2623,2623,403942,409188,1e-05,1.0000000000000002e-06,0.6503970001117345,0.752,1000
12,144,random,16,primitive,0,144,3955,3955,3955,561610,569520,0.001,0.0001,7.760218215122002e-27,0.0,1000
12,144,random,16,primitive,0,144,3955,3955,3955,561610,569520,0.0001,1e-05,0.0024500475242023177,0.017,1000
12,144,random,16,primitive,0,144,3955,3955,3955,561610,569520,1e-05,1.0000000000000002e-06,0.5481751213523072,0.666,1000
12,144,random,16,pipelined,0,144,3515,3515,3515,499130,506160,0.001,0.0001,6.232563612409105e-24,0.0,1000
12,144,random,16,pipelined,0,144,3515,3515,3515,499130,506160,0.0001,1e-05,0.004782257647379242,0.029,1000
12,144,random,16,pipelined,0,144,3515,3515,3515,499130,506160,1e-05,1.0000000000000002e-06,0.5860908745932221,0.7,1000
12,144,random,17,1d,0,144,5479,5479,5479,778018,788976,0.001,0.0001,6.741057176420212e-37,0.0,1000
12,144,random,17,1d,0,144,5479,5479,5479,778018,788976,0.0001,1e-05,0.00024161952060767323,0.004,1000
12,144,random,17,1d,0,144,5479,5479,5479,778018,788976,1e-05,1.0000000000000002e-06,0.434826289129637,0.585,1000
12,144,random,17,ancilla,12,156,2683,2683,2683,413182,418548,0.001,0.0001,7.745355838833949e-20,0.0,1000
12,144,random,17,ancilla,12,156,2683,2683,2683,413182,418548,0.0001,1e-05,0.012275448416251179,0.044,1000
12,144,random,17,ancilla,12,156,2683,2683,2683,413182,418548,1e-05,1.0000000000000002e-06,0.6440284732372774,0.731,1000
12,144,random,17,primitive,0,144,4015,4015,4015,570130,578160,0.001,0.0001,3.1172083181432327e-27,0.0,1000
12,144,random,17,primitive,0,144,4015,4015,4015,570130,578160,0.0001,1e-05,0.002236487815779979,0.014,1000
12,144,random,17,primitive,0,144,4015,4015,4015,570130,578160,1e-05,1.0000000000000002e-06,0.5431984882248511,0.66,1000
12,144,random,17,pipelined,0,144,3575,3575,3575,507650,514800,0.001,0.0001,2.50356350780183e-24,0.0,1000
12,144,random,17,pipelined,0,144,3575,3575,3575,507650,514800,0.0001,1e-05,0.004365409590888043,0.024,1000
12,144,random,17,pipelined,0,144,3575,3575,3575,507650,514800,1e-05,1.0000000000000002e-06,0.5807700215508496,0.717,1000
12,144,random,18,1d,0,144,5256,5256,5256,746352,756864,0.001,0.0001,1.9995386774571198e-35,0.0,1000
12,144,random,18,1d,0,144,5256,5256,5256,746352,756864,0.0001,1e-05,0.00033911082060466684,0.005,1000
12,144,random,18,1d,0,144,5256,5256,5256,746352,756864,1e-05,1.0000000000000002e-06,0.4498178139880181,0.591,1000
12,144,random,18,ancilla,12,156,2636,2636,2636,405944,411216,0.001,0.0001,1.674254568084017e-19,0.0,1000
12,144,random,18,ancilla,12,156,2636,2636,2636,405944,411216,0.0001,1e-05,0.013259069393200122,0.047,1000
12,144,random,18,ancilla,12,156,2636,2636,2636,405944,411216,1e-05,1.0000000000000002e-06,0.6490118297510814,0.769,1000
12,144,random,18,primitive,0,144,3968,3968,3968,563456,571392,0.001,0.0001,6.368695874544029e-27,0.0,1000
12,144,random,18,primitive,0,144,3968,3968,3968,563456,571392,0.0001,1e-05,0.002402109392067645,0.018,1000
12,144,random,18,primitive,0,144,3968,3968,3968,563456,571392,1e-05,1.0000000000000002e-06,0.5470929959430635,0.648,1000
12,144,random,18,pipelined,0,144,3528,3528,3528,500976,508032,0.001,0.0001,5.1149724229190454e-24,0.0,1000
12,144,random,18,pipelined,0,144,3528,3528,3528,500976,508032,0.0001,1e-05,0.004688687013855816,0.028,1000
12,144,random,18,pipelined,0,144,3528,3528,3528,500976,508032,1e-05,1.0000000000000002e-06,0.5849339015697864,0.695,1000
12,144,random,19,1d,0,144,4988,4988,4988,708296,718272,0.001,0.0001,1.175473081102292e-33,0.0,1000
12,144,random,19,1d,0,144,4988,4988,4988,708296,718272,0.0001,1e-05,0.0005096326648982911,0.005,1000
12,144,random,19,1d,0,144,4988,4988,4988,708296,718272,1e-05,1.0000000000000002e-06,0.46851994621879084,0.604,1000
12,144,random,19,ancilla,12,156,2656,2656,2656,409024,414336,0.001,0.0001,1.2060404333195492e-19,0.0,1000
12,144,random,19,ancilla,12,156,2656,2656,2656,409024,414336,0.0001,1e-05,0.012831223631730492,0.047,1000
12,144,random,19,ancilla,12,156,2656,2656,2656,409024,414336,1e-05,1.0000000000000002e-06,0.6468865566569004,0.743,1000
12,144,random,19,primitive,0,144,3988,3988,3988,566296,574272,0.001,0.0001,4.699097700810638e-27,0.0,1000
12,144,random,19,primitive,0,144,3988,3988,3988,566296,574272,0.0001,1e-05,0.0023301835066372447,0.012,1000
12,144,random,19,primitive,0,144,3988,3988,3988,566296,574272,1e-05,1.0000000000000002e-06,0.5454323573629494,0.669,1000
12,144,random,19,pipelined,0,144,3548,3548,3548,503816,510912,0.001,0.0001,3.7740466220597405e-24,0.0,1000
12,144,random,19,pipelined,0,144,3548,3548,3548,503816,510912,0.0001,1e-05,0.0045482945878941835,0.029,1000
12,144,random,19,pipelined,0,144,3548,3548,3548,503816,510912,1e-05,1.0000000000000002e-06,0.5831584012234714,0.681,1000
14,196,reverse,0,1d,0,196,17836,17836,17836,3460184,3495856,0.001,0.0001,9.303621777738877e-159,0.0,1000
14,196,reverse,0,1d,0,196,17836,17836,17836,3460184,3495856,0.0001,1e-05,1.5772128837923233e-16,0.0,1000
14,196,reverse,0,1d,0,196,17836,17836,17836,3460184,3495856,1e-05,1.0000000000000002e-06,0.026290526284864536,0.106,1000
14,196,reverse,0,ancilla,14,210,4814,4814,4814,1001312,1010940,0.001,0.0001,2.6281988878587287e-46,0.0,1000
14,196,reverse,0,ancilla,14,210,4814,4814,4814,1001312,1010940,0.0001,1e-05,2.7685710688509246e-05,0.0,1000
14,196,reverse,0,ancilla,14,210,4814,4814,4814,1001312,1010940,1e-05,1.0000000000000002e-06,0.3501293079698776,0.473,1000
14,196,reverse,0,primitive,0,196,6702,6702,6702,1300188,1313592,0.001,0.0001,4.1555756829023285e-60,0.0,1000
14,196,reverse,0,primitive,0,196,6702,6702,6702,1300188,1313592,0.0001,1e-05,1.1541129450487882e-06,0.0,1000
14,196,reverse,0,primitive,0,196,6702,6702,6702,1300188,1313592,1e-05,1.0000000000000002e-06,0.25481716646708286,0.395,1000
14,196,reverse,0,pipelined,0,196,6078,6078,6078,1179132,1191288,0.001,0.0001,1.4041862325833122e-54,0.0,1000
14,196,reverse,0,pipelined,0,196,6078,6078,6078,1179132,1191288,0.0001,1e-05,4.1218463616222135e-06,0.0,1000
14,196,reverse,0,pipelined,0,196,6078,6078,6078,1179132,1191288,1e-05,1.0000000000000002e-06,0.28940942628272687,0.446,1000
14,196,transpose,0,1d,0,196,9555,9555,9555,1853670,1872780,0.001,0.0001,2.189521986911681e-85,0.0,1000
14,196,transpose,0,1d,0,196,9555,9555,9555,1853670,1872780,0.0001,1e-05,3.424396920923192e-09,0.0,1000
14,196,transpose,0,1d,0,196,9555,9555,9555,1853670,1872780,1e-05,1.0000000000000002e-06,0.14238488865349008,0.28,1000
14,196,transpose,0,ancilla,14,210,4133,4133,4133,859664,867930,0.001,0.0001,7.371618101123458e-40,0.0,1000
14,196,transpose,0,ancilla,14,210,4133,4133,4133,859664,867930,0.0001,1e-05,0.00012218141007743643,0.005,1000
14,196,transpose,0,ancilla,14,210,4133,4133,4133,859664,867930,1e-05,1.0000000000000002e-06,0.40616547175728035,0.546,1000
14,196,transpose,0,primitive,0,196,6021,6021,6021,1168074,1180116,0.001,0.0001,4.4921963807037965e-54,0.0,1000
14,196,transpose,0,primitive,0,196,6021,6021,6021,1168074,1180116,0.0001,1e-05,4.630116579417437e-06,0.0,1000
14,196,transpose,0,primitive,0,196,6021,6021,6021,1168074,1180116,1e-05,1.0000000000000002e-06,0.29279432318195237,0.442,1000
14,196,transpose,0,pipelined,0,196,5397,5397,5397,1047018,1057812,0.001,0.0001,1.5179317604051717e-48,0.0,1000
14,196,transpose,0,pipelined,0,196,5397,5397,5397,1047018,1057812,0.0001,1e-05,1.6536188471529255e-05,0.001,1000
14,196,transpose,0,pipelined,0,196,5397,5397,5397,1047018,1057812,1e-05,1.0000000000000002e-06,0.3325421056429277,0.452,1000
14,196,random,0,1d,0,196,10472,10472,10472,2031568,2052512,0.001,0.0001,1.642493703595242e-93,0.0,1000
14,196,random,0,1d,0,196,10472,10472,10472,2031568,2052512,0.0001,1e-05,5.274147144193944e-10,0.0,1000
14,196,random,0,1d,0,196,10472,10472,10472,2031568,2052512,1e-05,1.0000000000000002e-06,0.1180922075859819,0.226,1000
14,196,random,0,ancilla,14,210,3916,3916,3916,814528,822360,0.001,0.0001,8.35952256436339e-38,0.0,1000
14,196,random,0,ancilla,14,210,3916,3916,3916,814528,822360,0.0001,1e-05,0.00019608931613987037,0.003,1000
14,196,random,0,ancilla,14,210,3916,3916,3916,814528,822360,1e-05,1.0000000000000002e-06,0.42584127199824995,0.57,1000
14,196,random,0,primitive,0,196,5804,5804,5804,1125976,1137584,0.001,0.0001,3.7595175734272504e-52,0.0,1000
14,196,random,0,primitive,0,196,5804,5804,5804,1125976,1137584,0.0001,1e-05,7.208531368833624e-06,0.0,1000
14,196,random,0,primitive,0,196,5804,5804,5804,1125976,1137584,1e-05,1.0000000000000002e-06,0.3060469206819805,0.421,1000
14,196,random,0,pipelined,0,196,5180,5180,5180,1004920,1015280,0.001,0.0001,1.2703565572110035e-46,0.0,1000
14,196,random,0,pipelined,0,196,5180,5180,5180,1004920,1015280,0.0001,1e-05,2.5744844924177172e-05,0.001,1000
14,196,random,0,pipelined,0,196,5180,5180,5180,1004920,1015280,1e-05,1.0000000000000002e-06,0.34759378639275856,0.537,1000
14,196,random,1,1d,0,196,8469,8469,8469,1642986,1659924,0.001,0.0001,9.174374935909444e-76,0.0,1000
